timestamp,energy_demand,temperature,hour,day_of_week,month,is_weekend
2025-01-26 08:06:05.296978,5947.1213354111715,25.15677415129379,8,6,1,1
2025-01-26 09:06:05.296978,6408.357223530361,20.561999120663653,9,6,1,1
2025-01-26 10:06:05.296978,6657.4555822845705,29.374867454293458,10,6,1,1
2025-01-26 11:06:05.296978,7052.54226222015,21.25222443032048,11,6,1,1
2025-01-26 12:06:05.296978,7250.125397907027,19.77037029471843,12,6,1,1
2025-01-26 13:06:05.296978,7336.629366777011,26.960308303700245,13,6,1,1
2025-01-26 14:06:05.296978,7413.832686421767,23.613481804740122,14,6,1,1
2025-01-26 15:06:05.296978,7414.923399343069,24.16838698345618,15,6,1,1
2025-01-26 16:06:05.296978,7506.314660710101,24.910021829934703,16,6,1,1
2025-01-26 17:06:05.296978,7475.062825354245,20.050006880025343,17,6,1,1
2025-01-26 18:06:05.296978,7064.8735405996895,25.64393374880161,18,6,1,1
2025-01-26 19:06:05.296978,6824.069332175586,27.141885100415337,19,6,1,1
2025-01-26 20:06:05.296978,6615.390532318163,27.783480640143768,20,6,1,1
2025-01-26 21:06:05.296978,6283.132335589208,15.657860940821443,21,6,1,1
2025-01-26 22:06:05.296978,5879.028366361106,18.50537254999088,22,6,1,1
2025-01-26 23:06:05.296978,5946.759375199076,16.15111678374963,23,6,1,1
2025-01-27 00:06:05.296978,4859.442605419269,27.340205671120113,0,0,1,0
2025-01-27 01:06:05.296978,4034.4049300700844,23.763275067741958,1,0,1,0
2025-01-27 02:06:05.296978,3950.7518899521324,25.724421775147427,2,0,1,0
2025-01-27 03:06:05.296978,3899.042216744507,25.10746514266441,3,0,1,0
2025-01-27 04:06:05.296978,3881.859926808068,22.607007911771568,4,0,1,0
2025-01-27 05:06:05.296978,3842.726853803294,26.290868077185287,5,0,1,0
2025-01-27 06:06:05.296978,3720.5269647153546,23.493353097684786,6,0,1,0
2025-01-27 07:06:05.296978,4373.680442907751,25.15097486053086,7,0,1,0
2025-01-27 08:06:05.296978,4699.983717043524,21.533404270542313,8,0,1,0
2025-01-27 09:06:05.296978,5108.140478937096,24.110097338684987,9,0,1,0
2025-01-27 10:06:05.296978,5458.473391146459,25.75323003960889,10,0,1,0
2025-01-27 11:06:05.296978,5729.2032851831555,23.151340828960375,11,0,1,0
2025-01-27 12:06:05.296978,5848.151170150313,21.174302398596666,12,0,1,0
2025-01-27 13:06:05.296978,6334.558648025379,27.495889695771382,13,0,1,0
2025-01-27 14:06:05.296978,6476.174408591807,32.07337544460715,14,0,1,0
2025-01-27 15:06:05.296978,6152.342320408739,23.457756837319835,15,0,1,0
2025-01-27 16:06:05.296978,6191.198367370831,22.2839858976777,16,0,1,0
2025-01-27 17:06:05.296978,6199.467138797939,23.564661754940747,17,0,1,0
2025-01-27 18:06:05.296978,6043.104859492012,28.909612441733902,18,0,1,0
2025-01-27 19:06:05.296978,5998.067699861201,21.59960403351848,19,0,1,0
2025-01-27 20:06:05.296978,5623.7329664703175,19.75002700210139,20,0,1,0
2025-01-27 21:06:05.296978,5135.639814986377,27.705408524710055,21,0,1,0
2025-01-27 22:06:05.296978,4904.6899653919645,23.856419478169084,22,0,1,0
2025-01-27 23:06:05.296978,4211.358117465915,20.309264725450742,23,0,1,0
2025-01-28 00:06:05.296978,3916.8144835304392,26.66678295495766,0,1,1,0
2025-01-28 01:06:05.296978,3753.3854420251773,21.741883705566526,1,1,1,0
2025-01-28 02:06:05.296978,3922.058377838746,20.239871521675134,2,1,1,0
2025-01-28 03:06:05.296978,3843.285600035533,28.397643107043486,3,1,1,0
2025-01-28 04:06:05.296978,3827.0269088238397,21.125304647749598,4,1,1,0
2025-01-28 05:06:05.296978,3683.4237708233527,23.527242630974424,5,1,1,0
2025-01-28 06:06:05.296978,3753.4579540313707,23.707222696451083,6,1,1,0
2025-01-28 07:06:05.296978,4315.3370174975225,22.42222504818178,7,1,1,0
2025-01-28 08:06:05.296978,4708.612874279626,23.84987348535091,8,1,1,0
2025-01-28 09:06:05.296978,4989.163100133178,25.78824128552276,9,1,1,0
2025-01-28 10:06:05.296978,5196.233588646578,22.35104079707989,10,1,1,0
2025-01-28 11:06:05.296978,5630.773244917525,19.23804130937114,11,1,1,0
2025-01-28 12:06:05.296978,5980.663971824313,28.029286617145836,12,1,1,0
2025-01-28 13:06:05.296978,6047.596251888945,21.69303932515633,13,1,1,0
2025-01-28 14:06:05.296978,6321.345019568893,27.180179847913475,14,1,1,0
2025-01-28 15:06:05.296978,6173.385434144288,17.749465655897282,15,1,1,0
2025-01-28 16:06:05.296978,6367.666064800279,18.886784332885785,16,1,1,0
2025-01-28 17:06:05.296978,6169.323319623678,21.816570091599385,17,1,1,0
2025-01-28 18:06:05.296978,6139.457456714215,17.997675819768176,18,1,1,0
2025-01-28 19:06:05.296978,5702.029498764492,18.949254574489178,19,1,1,0
2025-01-28 20:06:05.296978,5426.662494001618,22.061656515701273,20,1,1,0
2025-01-28 21:06:05.296978,5239.14610309493,24.55798332659799,21,1,1,0
2025-01-28 22:06:05.296978,4576.8139776579965,26.538582622045094,22,1,1,0
2025-01-28 23:06:05.296978,4285.719900341673,22.9687362950481,23,1,1,0
2025-01-29 00:06:05.296978,3839.3214515971513,18.682086337328933,0,2,1,0
2025-01-29 01:06:05.296978,5184.465804262133,19.17780652152866,1,2,1,0
2025-01-29 02:06:05.296978,4998.891934574329,27.64555570880887,2,2,1,0
2025-01-29 03:06:05.296978,4935.425851281357,23.382144617232576,3,2,1,0
2025-01-29 04:06:05.296978,5167.6054990242965,26.530669895356095,4,2,1,0
2025-01-29 05:06:05.296978,5157.934843784622,20.060411588354906,5,2,1,0
2025-01-29 06:06:05.296978,4899.487213366923,26.875628246500305,6,2,1,0
2025-01-29 07:06:05.296978,5629.116656322037,30.306533028138652,7,2,1,0
2025-01-29 08:06:05.296978,6018.6222789572,23.804071495596055,8,2,1,0
2025-01-29 09:06:05.296978,6278.458968539451,23.021810245415296,9,2,1,0
2025-01-29 10:06:05.296978,6756.451806916639,20.281703615556612,10,2,1,0
2025-01-29 11:06:05.296978,6874.625079979051,23.72366177483328,11,2,1,0
2025-01-29 12:06:05.296978,7186.273850944533,21.74764256015176,12,2,1,0
2025-01-29 13:06:05.296978,7571.116322109527,26.046578211042515,13,2,1,0
2025-01-29 14:06:05.296978,7593.310827985402,20.37943303296789,14,2,1,0
2025-01-29 15:06:05.296978,7581.135582598539,17.176867946211097,15,2,1,0
2025-01-29 16:06:05.296978,7595.701119079408,25.22024089086756,16,2,1,0
2025-01-29 17:06:05.296978,7499.088980170067,24.567846429022783,17,2,1,0
2025-01-29 18:06:05.296978,7271.465978421076,22.304994637050058,18,2,1,0
2025-01-29 19:06:05.296978,6886.465540625182,20.74669277056023,19,2,1,0
2025-01-29 20:06:05.296978,6720.655704582802,21.188609043309057,20,2,1,0
2025-01-29 21:06:05.296978,6561.759391148387,24.39415719424168,21,2,1,0
2025-01-29 22:06:05.296978,6241.504543325488,20.943369845474727,22,2,1,0
2025-01-29 23:06:05.296978,5623.706648857052,22.446942529693096,23,2,1,0
2025-01-30 00:06:05.296978,5237.121102629049,24.551839539301174,0,3,1,0
2025-01-30 01:06:05.296978,5287.746341935583,24.915704581026308,1,3,1,0
2025-01-30 02:06:05.296978,5119.611157720708,25.62543979112814,2,3,1,0
2025-01-30 03:06:05.296978,5235.5742533551165,25.132957825023954,3,3,1,0
2025-01-30 04:06:05.296978,4912.219830099557,24.977614990964533,4,3,1,0
2025-01-30 05:06:05.296978,5253.959707597827,23.76871744611239,5,3,1,0
2025-01-30 06:06:05.296978,6492.178608025817,27.73614331186364,6,3,1,0
2025-01-30 07:06:05.296978,5530.627595534123,28.310311904816643,7,3,1,0
2025-01-30 08:06:05.296978,6008.046850393246,26.24748344397705,8,3,1,0
2025-01-30 09:06:05.296978,6444.195106681636,22.468715209151352,9,3,1,0
2025-01-30 10:06:05.296978,6727.893502984688,23.869890798084803,10,3,1,0
2025-01-30 11:06:05.296978,7004.515065373859,23.234549780002197,11,3,1,0
2025-01-30 12:06:05.296978,7215.4238229009925,18.63979299490734,12,3,1,0
2025-01-30 13:06:05.296978,7520.799079793418,24.418684625597198,13,3,1,0
2025-01-30 14:06:05.296978,7679.138091927315,27.837525890976554,14,3,1,0
2025-01-30 15:06:05.296978,7682.851228522577,24.617941860904594,15,3,1,0
2025-01-30 16:06:05.296978,7426.5281392080815,24.034864738058946,16,3,1,0
2025-01-30 17:06:05.296978,7383.022739068773,19.73413341411043,17,3,1,0
2025-01-30 18:06:05.296978,7205.6805565687755,25.94995106306805,18,3,1,0
2025-01-30 19:06:05.296978,6818.0573670841495,23.87774553497046,19,3,1,0
2025-01-30 20:06:05.296978,6571.140851924021,23.464245906100555,20,3,1,0
2025-01-30 21:06:05.296978,6367.130362448856,21.833271711775517,21,3,1,0
2025-01-30 22:06:05.296978,5956.117489244562,19.645631699126042,22,3,1,0
2025-01-30 23:06:05.296978,5556.418562230146,25.390956930695108,23,3,1,0
2025-01-31 00:06:05.296978,5236.452422549046,27.49952551408864,0,4,1,0
2025-01-31 01:06:05.296978,5109.988897756354,23.351047393047757,1,4,1,0
2025-01-31 02:06:05.296978,5102.822609183624,25.656880788204738,2,4,1,0
2025-01-31 03:06:05.296978,5031.029517480445,27.060574797285305,3,4,1,0
2025-01-31 04:06:05.296978,5244.278070137261,25.34506783545473,4,4,1,0
2025-01-31 05:06:05.296978,5122.837796212664,23.837243909012344,5,4,1,0
2025-01-31 06:06:05.296978,5212.294352266475,30.257162446441082,6,4,1,0
2025-01-31 07:06:05.296978,5490.727000079448,21.025755513823558,7,4,1,0
2025-01-31 08:06:05.296978,5928.787035194718,23.17042747346702,8,4,1,0
2025-01-31 09:06:05.296978,6226.537787855274,24.776930011150736,9,4,1,0
2025-01-31 10:06:05.296978,6826.143279347858,25.38065110969489,10,4,1,0
2025-01-31 11:06:05.296978,6956.247754700877,25.96595398757772,11,4,1,0
2025-01-31 12:06:05.296978,7223.538455936457,29.35612375628974,12,4,1,0
2025-01-31 13:06:05.296978,7420.193853792612,26.764329738540592,13,4,1,0
2025-01-31 14:06:05.296978,7644.647001194373,25.597396449834434,14,4,1,0
2025-01-31 15:06:05.296978,7551.641862795353,23.915964738710105,15,4,1,0
2025-01-31 16:06:05.296978,7451.224592812245,23.437324627387095,16,4,1,0
2025-01-31 17:06:05.296978,7530.532666464942,23.79783532247511,17,4,1,0
2025-01-31 18:06:05.296978,7184.321298118843,19.319848818896965,18,4,1,0
2025-01-31 19:06:05.296978,7068.703808168892,24.956882111241182,19,4,1,0
2025-01-31 20:06:05.296978,6760.851737516775,25.343708105896013,20,4,1,0
2025-01-31 21:06:05.296978,6434.81825075574,29.275636808283153,21,4,1,0
2025-01-31 22:06:05.296978,5839.866375730395,24.685729767699673,22,4,1,0
2025-01-31 23:06:05.296978,5567.385328471075,23.03367381715469,23,4,1,0
2025-02-01 00:06:05.296978,4950.482000297195,25.379175754478325,0,5,2,1
2025-02-01 01:06:05.296978,5183.7066741890485,27.915057635634582,1,5,2,1
2025-02-01 02:06:05.296978,5122.733889282919,27.496845893139728,2,5,2,1
2025-02-01 03:06:05.296978,5347.38153870012,18.885265519236007,3,5,2,1
2025-02-01 04:06:05.296978,5120.628753301703,23.409848092289288,4,5,2,1
2025-02-01 05:06:05.296978,4953.361492543276,22.82126432047499,5,5,2,1
2025-02-01 06:06:05.296978,5320.119525341136,19.33378084027943,6,5,2,1
2025-02-01 07:06:05.296978,5612.503454198208,21.696426510182356,7,5,2,1
2025-02-01 08:06:05.296978,5968.078581780597,27.593765681230707,8,5,2,1
2025-02-01 09:06:05.296978,7767.430755168244,24.087349358057153,9,5,2,1
2025-02-01 10:06:05.296978,6797.980453584747,24.27054757939858,10,5,2,1
2025-02-01 11:06:05.296978,7036.229552346674,21.488785687138137,11,5,2,1
2025-02-01 12:06:05.296978,7459.136970409908,29.360922124741613,12,5,2,1
2025-02-01 13:06:05.296978,7566.785068669786,22.328937280523707,13,5,2,1
2025-02-01 14:06:05.296978,7565.686940204381,23.94763092657373,14,5,2,1
2025-02-01 15:06:05.296978,7483.581526149375,19.708063475519843,15,5,2,1
2025-02-01 16:06:05.296978,7607.210447526327,25.139791670504213,16,5,2,1
2025-02-01 17:06:05.296978,7555.667933093451,24.52500909890054,17,5,2,1
2025-02-01 18:06:05.296978,7260.632736042686,26.596335613418173,18,5,2,1
2025-02-01 19:06:05.296978,6844.626026180237,23.481764602912243,19,5,2,1
2025-02-01 20:06:05.296978,6785.849043200196,28.010995357675363,20,5,2,1
2025-02-01 21:06:05.296978,6497.897984415165,22.67516206076471,21,5,2,1
2025-02-01 22:06:05.296978,6211.47247346266,31.01655992131509,22,5,2,1
2025-02-01 23:06:05.296978,5551.581517249423,22.59808203042414,23,5,2,1
2025-02-02 00:06:05.296978,5101.882961656528,23.453032432745033,0,6,2,1
2025-02-02 01:06:05.296978,5216.8019846240095,23.920923657830578,1,6,2,1
2025-02-02 02:06:05.296978,5150.262088178358,23.949646289945203,2,6,2,1
2025-02-02 03:06:05.296978,4996.699361738655,21.493843556635188,3,6,2,1
2025-02-02 04:06:05.296978,5150.800521384872,22.691600200177064,4,6,2,1
2025-02-02 05:06:05.296978,5209.018418361821,20.654011253062883,5,6,2,1
2025-02-02 06:06:05.296978,4985.837569980052,24.3315423327191,6,6,2,1
2025-02-02 07:06:05.296978,5903.01485424822,30.572902345205176,7,6,2,1
2025-02-02 08:06:05.296978,6022.388244872313,24.185403714820588,8,6,2,1
2025-02-02 09:06:05.296978,6520.209214258203,26.121485896260456,9,6,2,1
2025-02-02 10:06:05.296978,6797.082573406323,17.2210571820341,10,6,2,1
2025-02-02 11:06:05.296978,6972.69804248408,21.126087984029766,11,6,2,1
2025-02-02 12:06:05.296978,7356.898487306734,25.28561698492454,12,6,2,1
2025-02-02 13:06:05.296978,7646.937017444388,30.109202148585915,13,6,2,1
2025-02-02 14:06:05.296978,7699.086103738583,25.831405177194103,14,6,2,1
2025-02-02 15:06:05.296978,7615.715304354921,23.585673743281337,15,6,2,1
2025-02-02 16:06:05.296978,7439.13332243163,24.748159136007786,16,6,2,1
2025-02-02 17:06:05.296978,7560.609368810371,25.607259682944054,17,6,2,1
2025-02-02 18:06:05.296978,7327.082778047666,26.014514265356038,18,6,2,1
2025-02-02 19:06:05.296978,7122.543173528333,27.544193835134752,19,6,2,1
2025-02-02 20:06:05.296978,6657.766405225187,28.72197162758072,20,6,2,1
2025-02-02 21:06:05.296978,6532.147716737768,27.34440523931451,21,6,2,1
2025-02-02 22:06:05.296978,6061.356328617075,27.560663810507176,22,6,2,1
2025-02-02 23:06:05.296978,5718.861763635384,28.231187389371463,23,6,2,1
2025-02-03 00:06:05.296978,5112.845132482615,26.22260948594161,0,0,2,0
2025-02-03 01:06:05.296978,4023.852613761828,28.55186699988584,1,0,2,0
2025-02-03 02:06:05.296978,4035.7420981310383,30.00696719671547,2,0,2,0
2025-02-03 03:06:05.296978,3928.104316053829,25.9388711776789,3,0,2,0
2025-02-03 04:06:05.296978,4043.1226163377496,28.313590799868752,4,0,2,0
2025-02-03 05:06:05.296978,4249.721302430709,26.931818533704337,5,0,2,0
2025-02-03 06:06:05.296978,3780.2524071939606,26.08453726347551,6,0,2,0
2025-02-03 07:06:05.296978,4704.168391202437,22.828842853431816,7,0,2,0
2025-02-03 08:06:05.296978,4939.598937337181,28.088868713906965,8,0,2,0
2025-02-03 09:06:05.296978,5233.84225868424,23.16725588023063,9,0,2,0
2025-02-03 10:06:05.296978,5639.1767992503965,29.03683039153893,10,0,2,0
2025-02-03 11:06:05.296978,6027.694617539575,21.955657485288466,11,0,2,0
2025-02-03 12:06:05.296978,6273.934301666468,26.731288300555036,12,0,2,0
2025-02-03 13:06:05.296978,6781.304457625849,32.69728672556442,13,0,2,0
2025-02-03 14:06:05.296978,6662.718959342352,30.405372990178574,14,0,2,0
2025-02-03 15:06:05.296978,6413.253341669418,23.388509600785426,15,0,2,0
2025-02-03 16:06:05.296978,6589.006861626536,28.666468292085426,16,0,2,0
2025-02-03 17:06:05.296978,6261.122931552628,25.683953367443973,17,0,2,0
2025-02-03 18:06:05.296978,6064.1930825132495,23.3071156906816,18,0,2,0
2025-02-03 19:06:05.296978,5857.5082219198475,28.893514416131993,19,0,2,0
2025-02-03 20:06:05.296978,5950.009149962434,31.632165640741153,20,0,2,0
2025-02-03 21:06:05.296978,5265.862742629426,21.15010077808786,21,0,2,0
2025-02-03 22:06:05.296978,4873.251825213394,23.56962096550237,22,0,2,0
2025-02-03 23:06:05.296978,4476.506584916112,27.78609042060548,23,0,2,0
2025-02-04 00:06:05.296978,3900.612280244007,24.335174155298283,0,1,2,0
2025-02-04 01:06:05.296978,3998.4321501305344,26.866811812452074,1,1,2,0
2025-02-04 02:06:05.296978,4077.262471266606,22.5771267913335,2,1,2,0
2025-02-04 03:06:05.296978,4114.035321742921,29.54874733228297,3,1,2,0
2025-02-04 04:06:05.296978,4143.625961573793,26.18505570036,4,1,2,0
2025-02-04 05:06:05.296978,3928.5385316016554,28.735429053052446,5,1,2,0
2025-02-04 06:06:05.296978,3834.452108710147,23.367276019557956,6,1,2,0
2025-02-04 07:06:05.296978,4421.170070439684,29.115693217188834,7,1,2,0
2025-02-04 08:06:05.296978,5199.995620867091,28.51493899529396,8,1,2,0
2025-02-04 09:06:05.296978,5708.6103859267105,32.432099143502995,9,1,2,0
2025-02-04 10:06:05.296978,5740.369016024595,24.538512081897025,10,1,2,0
2025-02-04 11:06:05.296978,5894.605375509844,28.8047863782005,11,1,2,0
2025-02-04 12:06:05.296978,6404.285762057073,28.456651390288208,12,1,2,0
2025-02-04 13:06:05.296978,6401.184669955316,23.179354199182086,13,1,2,0
2025-02-04 14:06:05.296978,6655.189813697427,27.49922495946251,14,1,2,0
2025-02-04 15:06:05.296978,6571.4921369213225,27.82253237446666,15,1,2,0
2025-02-04 16:06:05.296978,6467.032105873596,28.374205775569443,16,1,2,0
2025-02-04 17:06:05.296978,6400.25334755998,26.443073101486135,17,1,2,0
2025-02-04 18:06:05.296978,5901.936864371445,26.59453788139627,18,1,2,0
2025-02-04 19:06:05.296978,5949.930185066247,27.183277763189686,19,1,2,0
2025-02-04 20:06:05.296978,5935.32616890861,30.146845000911064,20,1,2,0
2025-02-04 21:06:05.296978,5454.169995633844,27.097623583032163,21,1,2,0
2025-02-04 22:06:05.296978,5002.515545177724,22.705208905297248,22,1,2,0
2025-02-04 23:06:05.296978,4572.350099365172,29.551819595162875,23,1,2,0
2025-02-05 00:06:05.296978,4121.375135097525,26.857212241865984,0,2,2,0
2025-02-05 01:06:05.296978,5290.570432490113,27.359388746265697,1,2,2,0
2025-02-05 02:06:05.296978,5180.921868634985,22.399423534249692,2,2,2,0
2025-02-05 03:06:05.296978,5056.266733343557,23.578635543673478,3,2,2,0
2025-02-05 04:06:05.296978,5561.429089449788,31.6055006264102,4,2,2,0
2025-02-05 05:06:05.296978,5501.150122276395,31.262372678620586,5,2,2,0
2025-02-05 06:06:05.296978,5356.025821822412,24.852608825054798,6,2,2,0
2025-02-05 07:06:05.296978,5856.582233864471,27.99283260324321,7,2,2,0
2025-02-05 08:06:05.296978,6127.818742243013,26.071006235060118,8,2,2,0
2025-02-05 09:06:05.296978,6552.772583951313,28.79014306047068,9,2,2,0
2025-02-05 10:06:05.296978,5723.144412737398,26.746035103534812,10,2,2,0
2025-02-05 11:06:05.296978,7060.064563658622,26.95257102553879,11,2,2,0
